Genus	Species	Marker	Sequence_Count	genDiv_mx	genDiv_mn	match_name
Moehringia	Moehringia_lateriflora	matK	5	0.00131843481577782	0.000328515111695138	Moehringia_lateriflora_matKtxt
Molinia	Molinia_caerulea	rbcL	10	0.001719441812938	0.000402576489533011	Molinia_caerulea_rbcLtxt
Moneses	Moneses_uniflora	rbcL	10	0.00454880296114707	0.00123446916500913	Moneses_uniflora_rbcLtxt
Montia	Montia_fontana	rbcL	18	0.00279436645763594	0.00106564364876385	Montia_fontana_rbcLtxt
Moorochloa	Moorochloa_eruciformis	rbcL	8	0.00129165590286748	0	Moorochloa_eruciformis_rbcLtxt
Morella	Morella_faya	rbcL	6	0.00497925311203319	0	Morella_faya_rbcLtxt
Muscari	Muscari_armeniacum	trnLtrnF	4	0.0315009147005352	0.00238893978742018	Muscari_armeniacum_trnLtrnFtxt
Muscari	Muscari_baeticum	58SrRNA	5	0.00637260130639279	0.00277280046452843	Muscari_baeticum_58SrRNAtxt
Muscari	Muscari_cazorlanum	58SrRNA	5	0.00949367088607595	0.00356012658227848	Muscari_cazorlanum_58SrRNAtxt
Muscari	Muscari_comosum	trnLtrnF	6	0.00282699402080632	0.00148741469812268	Muscari_comosum_trnLtrnFtxt
Muscari	Muscari_neglectum	58SrRNA	10	0.0483720168744514	0.0428061672673015	Muscari_neglectum_58SrRNAtxt
Muscari	Muscari_olivetorum	58SrRNA	5	0.0606077252213002	0.0551746488002142	Muscari_olivetorum_58SrRNAtxt
Myosotis	Myosotis_arvensis	rbcL	8	0.014512538063617	0.00340301597602052	Myosotis_arvensis_rbcLtxt
Myosotis	Myosotis_discolor	rbcL	6	0.0109616204690832	0.00260112481072896	Myosotis_discolor_rbcLtxt
Myosotis	Myosotis_laxa	matK	6	0.00483392016326873	0.00240693939849947	Myosotis_laxa_matKtxt
Myosotis	Myosotis_ramosissima	rbcL	4	0.0149812734082397	0.00499375780274657	Myosotis_ramosissima_rbcLtxt
Myosotis	Myosotis_scorpioides	rbcL	5	0.0144997220678155	0.00617219693597714	Myosotis_scorpioides_rbcLtxt
Myosotis	Myosotis_stolonifera	matK	4	0.00420468878200837	0.00133333333333333	Myosotis_stolonifera_matKtxt
Myosotis	Myosotis_stricta	rbcL	8	0.0055349164743266	0.00162514327531355	Myosotis_stricta_rbcLtxt
Myosoton	Myosoton_aquaticum	matK	7	0.0292237442922374	0.00588771847183737	Myosoton_aquaticum_matKtxt
Myricaria	Myricaria_bracteata	psbAtrnH	7	0.00649350649350649	0.00378787878787879	Myricaria_bracteata_psbAtrnHtxt
Myricaria	Myricaria_germanica	psbAtrnH	24	0.0194685794496759	0.00565724881811523	Myricaria_germanica_psbAtrnHtxt
Myriophyllum	Myriophyllum_verticillatum	rbcL	12	0.0023878594430607	0.000359476455526871	Myriophyllum_verticillatum_rbcLtxt
Najas	Najas_canadensis	matK	64	0.0310312011324079	0.00219058099433609	Najas_canadensis_matKtxt
Nanophyton	Nanophyton_erinaceum	psbBpsbH	19	0.00459834834834835	0.0013091507656725	Nanophyton_erinaceum_psbBpsbHtxt
Narcissus	Narcissus_bulbocodium	matK	43	0.00588806951351969	0.00267633224976252	Narcissus_bulbocodium_matKtxt
Narcissus	Narcissus_obesus	matK	8	0.00102898302178014	0.000251261069156066	Narcissus_obesus_matKtxt
Narcissus	Narcissus_papyraceus	trnLtrnF	6	0.0282438243589994	0.0183788989374302	Narcissus_papyraceus_trnLtrnFtxt
Narcissus	Narcissus_poeticus	matK	4	0.259444919764127	0.0872288844474054	Narcissus_poeticus_matKtxt
Narcissus	Narcissus_pseudonarcissus	matK	8	0.00477233044893052	0.00116356066236018	Narcissus_pseudonarcissus_matKtxt
Narcissus	Narcissus_scaberulus	trnLtrnF	4	0.0281856486210419	0.0139652666793037	Narcissus_scaberulus_trnLtrnFtxt
Narcissus	Narcissus_serotinus	trnLtrnF	4	0.0321881803246699	0.0208986003140078	Narcissus_serotinus_trnLtrnFtxt
Narcissus	Narcissus_tazetta	Adh	15	0.00161474164133739	0.000379939209726444	Narcissus_tazetta_Adhtxt
Narcissus	Narcissus_triandrus	matK	10	0.00301453914899293	0.000923035881019074	Narcissus_triandrus_matKtxt
Nardus	Nardus_stricta	matK	7	0.0622403947193369	0.018893912765529	Nardus_stricta_matKtxt
Nasturtium	Nasturtium_officinale	rbcL	11	0.0114078525450581	0.001476380390894	Nasturtium_officinale_rbcLtxt
Neotinea	Neotinea_tridentata	accD	14	0.00208497130907167	0.000919774618019412	Neotinea_tridentata_accDtxt
Neottia	Neottia_cordata	matK	8	0.0027240003922722	0.00168599146733908	Neottia_cordata_matKtxt
Neottia	Neottia_nidus-avis	rbcL	4	0.107256317722349	0.0803752532064763	Neottia_nidusavis_rbcLtxt
Nepeta	Nepeta_cataria	rbcL	13	0.0217605034834234	0.00122100122100122	Nepeta_cataria_rbcLtxt
Nerium	Nerium_oleander	matK	16	0.0040217534617579	0.000209314495028781	Nerium_oleander_matKtxt
Nigella	Nigella_damascena	rbcL	4	0.00717615152411092	0.00309806279955534	Nigella_damascena_rbcLtxt
Nonea	Nonea_caspica	rbcL	13	0.00352795383510726	0.000291885580852306	Nonea_caspica_rbcLtxt
Nothobartsia	Nothobartsia_asperrima	matK	9	0.00199303184377811	0.000731383500204504	Nothobartsia_asperrima_matKtxt
Nymphaea	Nymphaea_lotus	trnLtrnF	45	0.0116443048097203	0.00213227840079206	Nymphaea_lotus_trnLtrnFtxt
Nymphaea	Nymphaea_tetragona	18SrRNA	5	0.0043731778425656	0.0010932944606414	Nymphaea_tetragona_18SrRNAtxt
Nymphoides	Nymphoides_peltata	rbcL	20	7.57288905717531e-05	0	Nymphoides_peltata_rbcLtxt
Odontarrhena	Odontarrhena_muralis	trnLtrnF	5	0.0163258708263613	0.00619834710743802	Odontarrhena_muralis_trnLtrnFtxt
Odontarrhena	Odontarrhena_tortuosa	psbAtrnH	6	0.274736906054921	0.0563692787679644	Odontarrhena_tortuosa_psbAtrnHtxt
Odontitella	Odontitella_virgata	matK	6	0.0031434184675835	0.00155234759830301	Odontitella_virgata_matKtxt
Odontites	Odontites_bocconei	matK	9	0.00592227083418518	0.000860184989700604	Odontites_bocconei_matKtxt
Odontites	Odontites_bolligeri	matK	10	0.00344210819847116	0.000859043926637654	Odontites_bolligeri_matKtxt
Odontites	Odontites_cebennensis	matK	7	0.000805317426565496	0.000320821302534488	Odontites_cebennensis_matKtxt
Odontites	Odontites_corsicus	matK	6	0.00485084881826553	0.00174019107141846	Odontites_corsicus_matKtxt
Odontites	Odontites_glutinosus	psbAtrnH	5	0.0114449917898194	0.00285714285714286	Odontites_glutinosus_psbAtrnHtxt
Odontites	Odontites_lanceolatus	psbAtrnH	13	0.00665859564164649	0.0036319612590799	Odontites_lanceolatus_psbAtrnHtxt
Odontites	Odontites_linkii	psbAtrnH	5	0.00733967193686535	0.00551485441861718	Odontites_linkii_psbAtrnHtxt
Odontites	Odontites_litoralis	trnLtrnF	9	0.00275317442562602	0.000331564986737401	Odontites_litoralis_trnLtrnFtxt
Odontites	Odontites_longiflorus	matK	10	0.00151318633808906	0.000646212574802975	Odontites_longiflorus_matKtxt
Odontites	Odontites_luteus	matK	29	0.00588490656190791	0.00180345950148953	Odontites_luteus_matKtxt
Odontites	Odontites_recordonii	matK	7	0.0009549663727468	0.000158730158730159	Odontites_recordonii_matKtxt
Odontites	Odontites_viscosus	matK	34	0.00272270324236652	0.000527729672047917	Odontites_viscosus_matKtxt
Odontites	Odontites_vulgaris	psbAtrnH	20	0.00513110986306581	0.000514551859591061	Odontites_vulgaris_psbAtrnHtxt
Oligomeris	Oligomeris_linifolia	rbcL	5	0.00243297728125178	0.000493096646942801	Oligomeris_linifolia_rbcLtxt
Oloptum	Oloptum_miliaceum	matK	9	0.0127816080227306	0.0103552428536597	Oloptum_miliaceum_matKtxt
Onobrychis	Onobrychis_montana	accD	16	0.00188203798454432	0.000284292821606254	Onobrychis_montana_accDtxt
Onobrychis	Onobrychis_viciifolia	rbcL	8	0.000817938334880596	0	Onobrychis_viciifolia_rbcLtxt
Ononis	Ononis_reclinata	rbcL	4	0.0134676653246392	0.0116851168511685	Ononis_reclinata_rbcLtxt
Onopordum	Onopordum_acanthium	matK	11	0.00044296788482835	0	Onopordum_acanthium_matKtxt
Onosma	Onosma_arenaria	psbAtrnH	15	0.00356688541140838	0.000252397778899546	Onosma_arenaria_psbAtrnHtxt
Onosma	Onosma_echioides	psbAtrnH	4	0.0106761565836299	0.00355871886120996	Onosma_echioides_psbAtrnHtxt
Ophioglossum	Ophioglossum_vulgatum	rbcL	4	0.00521752594447411	0.00193236714975845	Ophioglossum_vulgatum_rbcLtxt
Ophrys	Ophrys_cretica	58SrRNA	9	0.00500801282051282	0.00280448717948718	Ophrys_cretica_58SrRNAtxt
Ophrys	Ophrys_fusca	LEAFY	17	0.049513048130629	0.00818448805914983	Ophrys_fusca_LEAFYtxt
Ophrys	Ophrys_lutea	LEAFY	11	0.0119829991278302	0.00322507911659012	Ophrys_lutea_LEAFYtxt
Ophrys	Ophrys_reinholdii	58SrRNA	5	0.00641025641025641	0.0016025641025641	Ophrys_reinholdii_58SrRNAtxt
Oplismenus	Oplismenus_undulatifolius	rbcL	9	0.00511958810321882	0	Oplismenus_undulatifolius_rbcLtxt
Orchis	Orchis_mascula	rbcL	4	0.0123762376237624	0.00412541254125413	Orchis_mascula_rbcLtxt
Origanum	Origanum_compactum	psbAtrnH	4	0.0191387559808612	0.00637958532695375	Origanum_compactum_psbAtrnHtxt
Origanum	Origanum_dictamnus	trnLtrnF	7	0.0182156747997433	0.00708301601529417	Origanum_dictamnus_trnLtrnFtxt
Origanum	Origanum_microphyllum	trnLtrnF	11	0.0115594187856772	0	Origanum_microphyllum_trnLtrnFtxt
Origanum	Origanum_onites	psbAtrnH	53	0.0329529345435934	0.0105180010592732	Origanum_onites_psbAtrnHtxt
Origanum	Origanum_vulgare	psbAtrnH	39	0.283474569404958	0.0155916620194063	Origanum_vulgare_psbAtrnHtxt
Ornithopus	Ornithopus_perpusillus	matK	4	0.0045975558569815	0.00131752305665349	Ornithopus_perpusillus_matKtxt
Orobanche	Orobanche_bartlingii	trnLtrnF	5	0.0033601788330116	0.000852272727272727	Orobanche_bartlingii_trnLtrnFtxt
Orobanche	Orobanche_cernua	rbcL	14	0.0415141575978847	0.00323810091637036	Orobanche_cernua_rbcLtxt
Orobanche	Orobanche_hederae	matK	4	0.0030990907852482	0.000421407501053519	Orobanche_hederae_matKtxt
Orobanche	Orobanche_minor	matK	5	0.00555384022414679	0.00130208333333333	Orobanche_minor_matKtxt
Orostachys	Orostachys_spinosa	rps16	207	0.0156037281094845	0.00609124469171785	Orostachys_spinosa_rps16txt
Osyris	Osyris_lanceolata	rbcL	13	0.0490665672990605	0.00576406424599491	Osyris_lanceolata_rbcLtxt
Oxalis	Oxalis_stricta	rbcL	17	0.00316824239326991	0	Oxalis_stricta_rbcLtxt
Oxybasis	Oxybasis_rubra	matK	8	0.00434246126166163	0.000945729827484302	Oxybasis_rubra_matKtxt
Oxybasis	Oxybasis_urbica	matK	4	0.00478468899521531	0.0021742503276752	Oxybasis_urbica_matKtxt
Oxytropis	Oxytropis_campestris	18SrRNA	17	0.00622294372294372	0.00216450216450216	Oxytropis_campestris_18SrRNAtxt
Oxytropis	Oxytropis_deflexa	trnLtrnF	9	0.0986764383733121	0.0132411798655024	Oxytropis_deflexa_trnLtrnFtxt
Oxytropis	Oxytropis_glabra	psbAtrnH	11	0.0100590151800525	0.00720606409061771	Oxytropis_glabra_psbAtrnHtxt
Oxytropis	Oxytropis_halleri	18SrRNA	7	0.00360750360750361	0.00192400192400192	Oxytropis_halleri_18SrRNAtxt
Oxytropis	Oxytropis_pilosa	18SrRNA	199	0.00750052941035117	0.00166253794382847	Oxytropis_pilosa_18SrRNAtxt
Oxytropis	Oxytropis_sordida	psbAtrnH	8	0.00339489715125955	0.0019373095016361	Oxytropis_sordida_psbAtrnHtxt
Paeonia	Paeonia_anomala	matK	8	0.00666666666666667	0.00258883841526164	Paeonia_anomala_matKtxt
Pancratium	Pancratium_maritimum	rbcL	17	0.00375370266337824	0.000107020547945205	Pancratium_maritimum_rbcLtxt
Panicum	Panicum_capillare	rbcL	28	0.0428426481104713	0.00206046059610766	Panicum_capillare_rbcLtxt
Panicum	Panicum_repens	matK	8	0.0330036909572327	0.0200859686749555	Panicum_repens_matKtxt
Papaver	Papaver_dubium	matK	7	0.0302895357717926	0.00536784291578692	Papaver_dubium_matKtxt
Papaver	Papaver_lapponicum	rbcL	7	0.00181159420289855	0.000301932367149758	Papaver_lapponicum_rbcLtxt
Papaver	Papaver_radicatum	rbcL	18	0.00150725548141477	0.000426257459505541	Papaver_radicatum_rbcLtxt
Papaver	Papaver_rhoeas	matK	16	0.0117929543718423	0.000986026294442659	Papaver_rhoeas_matKtxt
Parapholis	Parapholis_incurva	rbcL	10	0.0114114114114114	0.00180506593550072	Parapholis_incurva_rbcLtxt
Parapholis	Parapholis_strigosa	rbcL	4	0.00555555555555556	0.00185185185185185	Parapholis_strigosa_rbcLtxt
Parentucellia	Parentucellia_latifolia	matK	4	0.00195139234218916	0.000644122383252818	Parentucellia_latifolia_matKtxt
Parietaria	Parietaria_debilis	matK	12	0.0138811189508215	0.00364003298276117	Parietaria_debilis_matKtxt
Parietaria	Parietaria_judaica	matK	8	0.00157804221854624	0.000386779156680316	Parietaria_judaica_matKtxt
Paris	Paris_quadrifolia	rbcL	6	0.0113767824871931	0.00203665987780041	Paris_quadrifolia_rbcLtxt
Pastinaca	Pastinaca_sativa	matK	7	0.00135040145365448	0.000455686582319485	Pastinaca_sativa_matKtxt
Pedicularis	Pedicularis_labradorica	matK	8	0.0084985835694051	0.00121408336705787	Pedicularis_labradorica_matKtxt
Pedicularis	Pedicularis_lapponica	matK	9	0.00902369122708106	0.00112612612612613	Pedicularis_lapponica_matKtxt
Pedicularis	Pedicularis_resupinata	psbAtrnH	38	0.0265437389964566	0.00280308233106416	Pedicularis_resupinata_psbAtrnHtxt
Pedicularis	Pedicularis_sudetica	matK	10	0.0233294660070671	0.00141904356463743	Pedicularis_sudetica_matKtxt
Pedicularis	Pedicularis_verticillata	rbcL	8	0.0120496510682292	0.00319152906604437	Pedicularis_verticillata_rbcLtxt
Peganum	Peganum_harmala	rbcL	19	0.0077604350069945	0.00417474391869096	Peganum_harmala_rbcLtxt
Persicaria	Persicaria_decipiens	matK	6	0.00237399818900837	0.000288600288600289	Persicaria_decipiens_matKtxt
Persicaria	Persicaria_hydropiper	rbcL	16	0.0511433359192208	0.00481942566830941	Persicaria_hydropiper_rbcLtxt
Persicaria	Persicaria_lapathifolia	rbcL	16	0.0165727758523992	0.00120751107267343	Persicaria_lapathifolia_rbcLtxt
Persicaria	Persicaria_maculosa	rbcL	18	0.0438739483852694	0.0017961383026493	Persicaria_maculosa_rbcLtxt
Persicaria	Persicaria_minor	rbcL	8	0.00790074623822534	0.00212445914686036	Persicaria_minor_rbcLtxt
Petasites	Petasites_frigidus	matK	18	0.00176473568827416	0.00010124531740407	Petasites_frigidus_matKtxt
Petroselinum	Petroselinum_crispum	rbcL	7	0.0149299897062135	0.00246457178065311	Petroselinum_crispum_rbcLtxt
Peucedanum	Peucedanum_ostruthium	rbcL	6	0.0055452865064695	0.0011090573012939	Peucedanum_ostruthium_rbcLtxt
Phalacrocarpum	Phalacrocarpum_oppositifolium	psbAtrnH	46	0.0235131254216825	0.00615090461986435	Phalacrocarpum_oppositifolium_psbAtrnHtxt
Phalaris	Phalaris_coerulescens	matK	4	0.0128384591104341	0.00330200616071974	Phalaris_coerulescens_matKtxt
Phalaris	Phalaris_minor	trnLtrnF	5	0.0035957290094619	0.0023489932885906	Phalaris_minor_trnLtrnFtxt
Phalaris	Phalaris_paradoxa	trnLtrnF	9	0.00433942983473662	0.00124237884523517	Phalaris_paradoxa_trnLtrnFtxt
Phedimus	Phedimus_aizoon	rbcL	14	0.0015464625845817	0.000139353400222965	Phedimus_aizoon_rbcLtxt
Phegopteris	Phegopteris_connectilis	rbcL	13	0.0171328279342777	0.0021413095224139	Phegopteris_connectilis_rbcLtxt
Phelipanche	Phelipanche_purpurea	trnLtrnF	4	0.00472066322581787	0.00211310620232553	Phelipanche_purpurea_trnLtrnFtxt
Phippsia	Phippsia_algida	matK	14	0.00172228586615232	0.000439090153783449	Phippsia_algida_matKtxt
Phleum	Phleum_alpinum	rbcL	17	0.194233495913213	0.0121620401447605	Phleum_alpinum_rbcLtxt
Phleum	Phleum_phleoides	matK	4	0.00368692734546393	0.00177505379267179	Phleum_phleoides_matKtxt
Phleum	Phleum_pratense	rbcL	29	0.00226039300949566	0.000194628260023355	Phleum_pratense_rbcLtxt
Phlomis	Phlomis_cretica	psbAtrnH	4	0.0823045267489712	0.0274348422496571	Phlomis_cretica_psbAtrnHtxt
Phlomis	Phlomis_fruticosa	psbAtrnH	7	0.0685308866851065	0.0274348422496571	Phlomis_fruticosa_psbAtrnHtxt
Phlomis	Phlomis_lanata	psbAtrnH	5	0.00393700787401575	0.000984251968503937	Phlomis_lanata_psbAtrnHtxt
Phyla	Phyla_nodiflora	rbcL	21	0.058683713134256	0.0053790429052582	Phyla_nodiflora_rbcLtxt
Phyllodoce	Phyllodoce_caerulea	matK	14	0.00121220263351214	0	Phyllodoce_caerulea_matKtxt
Phyteuma	Phyteuma_betonicifolium	matK	4	0.000540467504391298	0	Phyteuma_betonicifolium_matKtxt
Phyteuma	Phyteuma_globulariifolium	trnLtrnF	8	0.00629797400684045	0.00241602974201507	Phyteuma_globulariifolium_trnLtrnFtxt
Phyteuma	Phyteuma_hemisphaericum	matK	9	0.00178438254386298	0.000713536841727245	Phyteuma_hemisphaericum_matKtxt
Phyteuma	Phyteuma_orbiculare	matK	16	0.0188152468593119	0.00171821305841924	Phyteuma_orbiculare_matKtxt
Phyteuma	Phyteuma_scheuchzeri	matK	13	0.00511515885788871	0.0017689381514086	Phyteuma_scheuchzeri_matKtxt
Phyteuma	Phyteuma_scorzonerifolium	matK	8	0.00127961441343444	0.000346740638002774	Phyteuma_scorzonerifolium_matKtxt
Phyteuma	Phyteuma_spicatum	matK	13	0.0053133237217295	0.00363408613280364	Phyteuma_spicatum_matKtxt
Picea	Picea_abies	rbcL	21	0.000714803974617542	0	Picea_abies_rbcLtxt
Picea	Picea_obovata	matK	11	0.000760135811786271	0.000632111251580278	Picea_obovata_matKtxt
Picris	Picris_hieracioides	matK	23	0.0113344169666009	0.000957370923096664	Picris_hieracioides_matKtxt
Pilosella	Pilosella_aurantiaca	rbcL	15	0.00012846865364851	0	Pilosella_aurantiaca_rbcLtxt
Pilosella	Pilosella_caespitosa	matK	6	0.00424450810133641	0.0010451962584142	Pilosella_caespitosa_matKtxt
Pilosella	Pilosella_echioides	rbcL	4	0.00610054174953626	0.00183150183150183	Pilosella_echioides_rbcLtxt
Pilosella	Pilosella_officinarum	rbcL	21	0.0016452433630769	0	Pilosella_officinarum_rbcLtxt
Pilosella	Pilosella_peleteriana	matK	4	0.00297247931270317	0	Pilosella_peleteriana_matKtxt
Pimpinella	Pimpinella_saxifraga	rbcL	7	0.00400919500206135	0.000955508484964378	Pimpinella_saxifraga_rbcLtxt
Pinguicula	Pinguicula_crystallina	28SrRNA	7	0.0187018701870187	0.0159484235079192	Pinguicula_crystallina_28SrRNAtxt
Pinguicula	Pinguicula_villosa	matK	4	0.00223413762287757	0	Pinguicula_villosa_matKtxt
Pinus	Pinus_halepensis	psbAtrnH	12	0.024976324113417	0.00198624904507257	Pinus_halepensis_psbAtrnHtxt
Pinus	Pinus_nigra	matK	17	0.0117630412267582	0.000733137829912023	Pinus_nigra_matKtxt
Pinus	Pinus_pinea	rbcL	5	0.00106990014265335	0	Pinus_pinea_rbcLtxt
Pistacia	Pistacia_lentiscus	rpl16	14	0.00870765909287895	0.00314837936317003	Pistacia_lentiscus_rpl16txt
Plantago	Plantago_coronopus	rbcL	14	0.0337165763220957	0.0075598285924122	Plantago_coronopus_rbcLtxt
Plantago	Plantago_depressa	matK	4	0.011884376432168	0.0038560411311054	Plantago_depressa_matKtxt
Plantago	Plantago_lanceolata	atp6	198	0.0119094103865677	0.00370948848106208	Plantago_lanceolata_atp6txt
Plantago	Plantago_major	rbcL	40	0.00389851248027707	0.000299702670961369	Plantago_major_rbcLtxt
Plantago	Plantago_maritima	matK	5	0.217252396166134	0.0543130990415335	Plantago_maritima_matKtxt
Plantago	Plantago_media	rbcL	12	0.00549337173850793	0.00086087851846884	Plantago_media_rbcLtxt
Plantago	Plantago_minuta	matK	7	0.00390628529588696	0.000648508430609598	Plantago_minuta_matKtxt
Plantago	Plantago_ovata	psbAtrnH	12	0.00498753117206983	0.00045341192473362	Plantago_ovata_psbAtrnHtxt
Platanthera	Platanthera_chlorantha	rbcL	7	0.0398138110448629	0.00644405389572349	Platanthera_chlorantha_rbcLtxt
Platanthera	Platanthera_hyperborea	rbcL	7	0.0292631462046754	0.00483091787439614	Platanthera_hyperborea_rbcLtxt
Platanus	Platanus_orientalis	18SrRNA	50	0.00768682396404221	0.00330368500649931	Platanus_orientalis_18SrRNAtxt
Pleuropogon	Pleuropogon_sabinei	rbcL	8	0.00182605410225191	0.00025879917184265	Pleuropogon_sabinei_rbcLtxt
Pleurospermum	Pleurospermum_uralense	matK	5	0.000997340425531915	0.000660530798011951	Pleurospermum_uralense_matKtxt
Poa	Poa_abbreviata	matK	16	0.00122269978198001	0	Poa_abbreviata_matKtxt
Poa	Poa_alpina	rbcL	27	0.00356503964131593	0.000210315648306985	Poa_alpina_rbcLtxt
Poa	Poa_annua	rbcL	40	0.0148329436263479	0.000959217632653961	Poa_annua_rbcLtxt
Poa	Poa_arctica	matK	45	0.00360158437885344	0.00120609075832956	Poa_arctica_matKtxt
Poa	Poa_bulbosa	rbcL	14	0.00427935187122302	0.00253386210349965	Poa_bulbosa_rbcLtxt
Poa	Poa_compressa	matK	12	0.00714490227087829	0.000635727908455181	Poa_compressa_matKtxt
Poa	Poa_diaphora	matK	9	0.00396634072717187	0.00158629441624365	Poa_diaphora_matKtxt
Poa	Poa_flexuosa	matK	6	0.00732542917145692	0.00316162535447092	Poa_flexuosa_matKtxt
Poa	Poa_glauca	matK	42	0.0024895042960496	0.000802271349856442	Poa_glauca_matKtxt
Poa	Poa_hartzii	matK	23	0.00583557673230443	0.00321060884430296	Poa_hartzii_matKtxt
Poa	Poa_infirma	matK	5	0.0410050317381014	0.0195803823962386	Poa_infirma_matKtxt
Poa	Poa_laxa	matK	13	0.00632291428435567	0.00309977110653875	Poa_laxa_matKtxt
Poa	Poa_nemoralis	rbcL	22	0.00527322647293229	0.000727903074400659	Poa_nemoralis_rbcLtxt
Poa	Poa_palustris	rbcL	21	0.00547284284407846	0.000639118290017003	Poa_palustris_rbcLtxt
Poa	Poa_pratensis	rbcL	97	0.006417804712699	0.000718724369016198	Poa_pratensis_rbcLtxt
Polemonium	Polemonium_boreale	matK	4	0.00162074554294976	0.000540248514316586	Polemonium_boreale_matKtxt
Polemonium	Polemonium_caeruleum	rbcL	8	0.0409090909090909	0.00584415584415584	Polemonium_caeruleum_rbcLtxt
Polycarpon	Polycarpon_tetraphyllum	rbcL	15	0.00519786204291135	0.00145430798642539	Polycarpon_tetraphyllum_rbcLtxt
Polygala	Polygala_anatolica	trnLtrnF	8	0.0552205585235226	0.00814602504148439	Polygala_anatolica_trnLtrnFtxt
Polygala	Polygala_comosa	rbcL	4	0.00668632429160638	0.00244522171782141	Polygala_comosa_rbcLtxt
Polygala	Polygala_major	trnLtrnF	7	0.0543917990677805	0.00948440843643476	Polygala_major_trnLtrnFtxt
Polygala	Polygala_supina	rbcL	5	0.00338059122578917	0.00171232876712329	Polygala_supina_rbcLtxt
Polygala	Polygala_vulgaris	rbcL	6	0.0148339670468948	0.00531886494325438	Polygala_vulgaris_rbcLtxt
Polygonatum	Polygonatum_multiflorum	rbcL	4	0.0110769314717177	0.003690036900369	Polygonatum_multiflorum_rbcLtxt
Polygonatum	Polygonatum_verticillatum	rbcL	11	0.00859324112953859	0.0014325981786157	Polygonatum_verticillatum_rbcLtxt
Polygonum	Polygonum_aviculare	rbcL	26	0.046785102208022	0.00127191949109757	Polygonum_aviculare_rbcLtxt
Polygonum	Polygonum_boreale	matK	4	0.00803935448607091	0.00267022696929239	Polygonum_boreale_matKtxt
Polypodium	Polypodium_vulgare	rbcL	6	0.0104106884226603	0.00430220113042421	Polypodium_vulgare_rbcLtxt
Polypogon	Polypogon_monspeliensis	matK	12	0.00300026663721364	0.000909090909090909	Polypogon_monspeliensis_matKtxt
Polystichum	Polystichum_braunii	rbcL	7	0.00345972430236714	0.00123452819941114	Polystichum_braunii_rbcLtxt
Polystichum	Polystichum_lonchitis	rbcL	6	0.00565887641666554	0.00108695652173913	Polystichum_lonchitis_rbcLtxt
Populus	Populus_nigra	rbcL	14	0.00856353075682042	0.00265681773658594	Populus_nigra_rbcLtxt
