Genus	Species	Marker	Sequence_Count
Silene	acaulis	rbcL.txt	17
Silene	acaulis	trnL-trnF.txt	104
Silene	aegaea	5.8SrRNA.txt	18
Silene	aegaea	ITS.txt	18
Silene	aegaea	ITS1.txt	18
Silene	aegaea	ITS2.txt	18
Silene	bupleuroides	rps16.txt	4
Silene	cambessedesii	Adh.txt	6
Silene	cambessedesii	atp1.txt	6
Silene	cambessedesii	atp6.txt	6
Silene	cambessedesii	cob.txt	6
Silene	chalcedonica	rbcL.txt	4
Silene	ciliata	rbcL.txt	28
Silene	ciliata	rps16.txt	28
Silene	conica	WGS.txt	10
Silene	coronaria	rbcL.txt	6
Silene	dioica	18SrRNA.txt	9
Silene	dioica	28SrRNA.txt	9
Silene	dioica	5.8SrRNA.txt	9
Silene	dioica	ITS.txt	9
Silene	dioica	ITS1.txt	9
Silene	dioica	ITS2.txt	9
Silene	dioica	matK.txt	35
Silene	dioica	psbA-trnH.txt	8
Silene	dioica	rbcL.txt	22
Silene	dioica	rpoC1.txt	8
Silene	dioica	rps16.txt	8
Silene	dioica	trnL-trnF.txt	29
Silene	flos-cuculi	rbcL.txt	6
Silene	gallica	matK.txt	7
Silene	gallica	psbA-trnH.txt	4
Silene	gallica	rbcL.txt	9
Silene	graminifolia	matK.txt	5
Silene	graminifolia	rbcL.txt	6
Silene	hayekiana	rps16.txt	10
Silene	heuffelii	18SrRNA.txt	5
Silene	heuffelii	28SrRNA.txt	5
Silene	heuffelii	5.8SrRNA.txt	5
Silene	heuffelii	ITS.txt	5
Silene	heuffelii	ITS1.txt	5
Silene	heuffelii	ITS2.txt	5
Silene	heuffelii	matK.txt	6
Silene	heuffelii	rps16.txt	5
Silene	heuffelii	trnL-trnF.txt	6
Silene	involucrata	matK.txt	21
Silene	involucrata	rbcL.txt	24
Silene	jenisseensis	matK.txt	6
Silene	jenisseensis	psbA-trnH.txt	5
Silene	jenisseensis	rbcL.txt	6
Silene	latifolia	18SrRNA.txt	15
Silene	latifolia	28SrRNA.txt	13
Silene	latifolia	5.8SrRNA.txt	15
Silene	latifolia	ITS.txt	15
Silene	latifolia	ITS1.txt	14
Silene	latifolia	ITS2.txt	15
Silene	latifolia	matK.txt	99
Silene	latifolia	psbA-trnH.txt	22
Silene	latifolia	rbcL.txt	69
Silene	latifolia	rpoC1.txt	16
Silene	latifolia	rps16.txt	17
Silene	latifolia	trnL-trnF.txt	108
Silene	littorea	Adh.txt	11
Silene	littorea	atp1.txt	11
Silene	littorea	atp6.txt	11
Silene	littorea	cob.txt	11
Silene	marizii	18SrRNA.txt	4
Silene	marizii	28SrRNA.txt	4
Silene	marizii	5.8SrRNA.txt	4
Silene	marizii	ITS.txt	4
Silene	marizii	ITS1.txt	4
Silene	marizii	ITS2.txt	4
Silene	marizii	matK.txt	7
Silene	marizii	rps16.txt	4
Silene	marizii	trnL-trnF.txt	6
Silene	multicaulis	rps16.txt	11
Silene	noctiflora	matK.txt	7
Silene	noctiflora	rbcL.txt	8
Silene	nutans	rbcL.txt	4
Silene	nutans	trnL-trnF.txt	6
Silene	otites	rbcL.txt	4
Silene	parnassica	rps16.txt	17
Silene	pentelica	rps16.txt	5
Silene	psammitis	Adh.txt	4
Silene	psammitis	atp1.txt	4
Silene	psammitis	atp6.txt	4
Silene	psammitis	cob.txt	4
Silene	repens	rbcL.txt	6
Silene	saxifraga	rps16.txt	31
Silene	sedoides	5.8SrRNA.txt	8
Silene	sedoides	ITS.txt	8
Silene	sedoides	ITS1.txt	8
Silene	sedoides	ITS2.txt	8
Silene	sedoides	rps16.txt	6
Silene	uniflora	rbcL.txt	4
Silene	uralensis	18SrRNA.txt	5
Silene	uralensis	28SrRNA.txt	5
Silene	uralensis	5.8SrRNA.txt	5
Silene	uralensis	ITS.txt	5
Silene	uralensis	ITS1.txt	5
Silene	uralensis	ITS2.txt	5
Silene	uralensis	matK.txt	13
Silene	uralensis	rbcL.txt	20
Silene	uralensis	rps16.txt	6
Silene	vulgaris	atp1.txt	8
Silene	vulgaris	matK.txt	14
Silene	vulgaris	psbA-trnH.txt	5
Silene	vulgaris	rbcL.txt	16
Silene	waldsteinii	rps16.txt	5
Silybum	marianum	CHS.txt	5
Silybum	marianum	matK.txt	6
Silybum	marianum	psbA-trnH.txt	5
Silybum	marianum	rbcL.txt	12
Sinapis	alba	matK.txt	7
Sinapis	alba	rbcL.txt	8
Sison	amomum	rbcL.txt	4
Sisymbrium	altissimum	matK.txt	6
Sisymbrium	altissimum	rbcL.txt	8
Sisymbrium	irio	WGS.txt	2717
Sisymbrium	irio	matK.txt	6
Sisymbrium	irio	rbcL.txt	9
Sisymbrium	loeselii	matK.txt	8
Sisymbrium	loeselii	rbcL.txt	11
Sisymbrium	officinale	matK.txt	13
Sisymbrium	officinale	psbA-trnH.txt	5
Sisymbrium	officinale	rbcL.txt	12
Sisymbrium	orientale	18SrRNA.txt	4
Sisymbrium	orientale	28SrRNA.txt	4
Sisymbrium	orientale	5.8SrRNA.txt	4
Sisymbrium	orientale	ITS.txt	4
Sisymbrium	orientale	ITS1.txt	4
Sisymbrium	orientale	ITS2.txt	4
Sisymbrium	orientale	matK.txt	6
Sisymbrium	orientale	rbcL.txt	12
Sium	latifolium	rbcL.txt	4
Smilax	aspera	matK.txt	10
Smilax	aspera	rbcL.txt	10
Smilax	aspera	trnL-trnF.txt	6
Solanum	dulcamara	matK.txt	9
Solanum	dulcamara	rbcL.txt	13
Solanum	nigrum	matK.txt	32
Solanum	nigrum	psbA-trnH.txt	18
Solanum	nigrum	rbcL.txt	38
Soldanella	alpina	5.8SrRNA.txt	4
Soldanella	alpina	ITS.txt	4
Soldanella	alpina	ndhJ.txt	4
Soldanella	minima	ndhJ.txt	4
Soldanella	pusilla	5.8SrRNA.txt	4
Soldanella	pusilla	ITS.txt	4
Soldanella	pusilla	ndhJ.txt	4
Solidago	virgaurea	matK.txt	6
Solidago	virgaurea	rbcL.txt	11
Solidago	virgaurea	rps16.txt	7
Solidago	virgaurea	trnK.txt	6
Solidago	virgaurea	ycf1.txt	34
Sonchus	arvensis	matK.txt	22
Sonchus	arvensis	rbcL.txt	22
Sonchus	asper	matK.txt	22
Sonchus	asper	psbA-trnH.txt	7
Sonchus	asper	rbcL.txt	18
Sonchus	asper	trnK.txt	4
Sonchus	oleraceus	matK.txt	48
Sonchus	oleraceus	psbA-trnH.txt	5
Sonchus	oleraceus	rbcL.txt	42
Sonchus	oleraceus	trnL-trnF.txt	5
Sonchus	pustulatus	matK.txt	7
Sonchus	pustulatus	trnK.txt	7
Sonchus	tenerrimus	matK.txt	5
Sonchus	tenerrimus	trnK.txt	4
Sophora	alopecuroides	matK.txt	11
Sophora	alopecuroides	rbcL.txt	9
Sorbus	aucuparia	Adh.txt	12
Sorbus	aucuparia	matK.txt	7
Sorbus	aucuparia	ndhF.txt	11
Sorbus	aucuparia	psbA-trnH.txt	11
Sorbus	aucuparia	rbcL.txt	19
Sorbus	aucuparia	trnL-trnF.txt	8
Sparganium	angustifolium	matK.txt	7
Sparganium	angustifolium	rbcL.txt	9
Sparganium	angustifolium	rpoB.txt	6
Sparganium	angustifolium	rpoC1.txt	4
Sparganium	emersum	matK.txt	7
Sparganium	emersum	rbcL.txt	11
Sparganium	erectum	matK.txt	4
Sparganium	erectum	rbcL.txt	6
Sparganium	hyperboreum	matK.txt	4
Sparganium	hyperboreum	rbcL.txt	4
Sparganium	natans	matK.txt	5
Sparganium	natans	rbcL.txt	9
Spergula	arvensis	matK.txt	7
Spergula	arvensis	rbcL.txt	8
Spergularia	bocconei	matK.txt	4
Spergularia	bocconei	rbcL.txt	4
Spergularia	diandra	rbcL.txt	5
Spergularia	marina	matK.txt	11
Spergularia	marina	psbA-trnH.txt	5
Spergularia	marina	rbcL.txt	15
Spergularia	media	matK.txt	4
Spergularia	media	rbcL.txt	5
Spergularia	rubra	matK.txt	7
Spergularia	rubra	rbcL.txt	10
Sphaerophysa	salsula	matK.txt	9
Sphaerophysa	salsula	rbcL.txt	7
Spinulum	annotinum	matK.txt	7
Spinulum	annotinum	psbA-trnH.txt	16
Spinulum	annotinum	rbcL.txt	29
Spinulum	annotinum	rps4.txt	9
Spiraea	chamaedryfolia	rbcL.txt	4
Spiraea	hypericifolia	rbcL.txt	4
Spiraea	media	matK.txt	5
Spiraea	media	rbcL.txt	5
Spiraea	salicifolia	matK.txt	7
Spiraea	salicifolia	rbcL.txt	7
Spiraea	salicifolia	ycf1.txt	4
Spiranthes	australis	ycf1.txt	4
Spiranthes	romanzoffiana	matK.txt	22
Spiranthes	romanzoffiana	ndhJ.txt	11
Spiranthes	romanzoffiana	rbcL.txt	7
Spiranthes	romanzoffiana	ycf1.txt	15
Spirodela	polyrhiza	WGS.txt	20
Spirodela	polyrhiza	atpF-atpH.txt	12
Spirodela	polyrhiza	matK.txt	19
Spirodela	polyrhiza	rbcL.txt	13
Spirodela	polyrhiza	rpoB.txt	10
Spirodela	polyrhiza	rps16.txt	6
Spirodela	polyrhiza	trnL-trnF.txt	11
Sporobolus	aculeatus	rps16.txt	4
Sporobolus	anglicus	matK.txt	8
Sporobolus	anglicus	rbcL.txt	11
Sporobolus	anglicus	rps16.txt	8
Sporobolus	anglicus	trnK.txt	4
Sporobolus	anglicus	trnL-trnF.txt	4
Sporobolus	maritimus	rps16.txt	4
Sporobolus	schoenoides	rbcL.txt	4
Sporobolus	versicolor	petA-psbJ.txt	10
Sporobolus	versicolor	trnL-trnF.txt	4
Stachys	arvensis	matK.txt	4
Stachys	arvensis	rbcL.txt	6
Stachys	byzantina	rbcL.txt	5
Stachys	germanica	rbcL.txt	5
Stachys	palustris	matK.txt	4
Stachys	palustris	rbcL.txt	7
Stachys	sylvatica	matK.txt	5
Stachys	sylvatica	rbcL.txt	7
Staphylea	pinnata	trnL-trnF.txt	13
Stellaria	alsine	matK.txt	7
Stellaria	alsine	rbcL.txt	9
Stellaria	crassifolia	matK.txt	6
Stellaria	crassifolia	rbcL.txt	10
Stellaria	graminea	matK.txt	5
Stellaria	graminea	rbcL.txt	9
Stellaria	humifusa	matK.txt	4
Stellaria	humifusa	rbcL.txt	7
Stellaria	longifolia	matK.txt	7
Stellaria	longifolia	rbcL.txt	10
Stellaria	longipes	matK.txt	27
Stellaria	longipes	rbcL.txt	38
Stellaria	media	matK.txt	24
Stellaria	media	psbA-trnH.txt	9
Stellaria	media	rbcL.txt	29
Stellaria	neglecta	matK.txt	5
Stellaria	neglecta	rbcL.txt	5
Stipa	capillata	matK.txt	5
Stipa	capillata	rpl16.txt	6
Stipa	capillata	trnK.txt	4
Stipa	capillata	trnL-trnF.txt	7
Stipa	krylovii	trnL-trnF.txt	4
Stipa	lessingiana	matK.txt	8
Stipa	lessingiana	rbcL.txt	10
Stipa	pennata	matK.txt	4
Stipa	pennata	rps16.txt	4
Stipa	pennata	trnK.txt	5
Stipa	sareptana	matK.txt	4
Streptopus	amplexifolius	matK.txt	8
Streptopus	amplexifolius	rbcL.txt	13
Struthiopteris	spicant	psbA-trnH.txt	8
Struthiopteris	spicant	rbcL.txt	18
Struthiopteris	spicant	trnL-trnF.txt	8
Stuckenia	filiformis	18SrRNA.txt	4
Stuckenia	filiformis	28SrRNA.txt	4
Stuckenia	filiformis	5.8SrRNA.txt	4
Stuckenia	filiformis	ITS.txt	4
Stuckenia	filiformis	ITS1.txt	4
Stuckenia	filiformis	ITS2.txt	4
Stuckenia	filiformis	atpB-rbcL.txt	6
Stuckenia	filiformis	matK.txt	9
Stuckenia	filiformis	rbcL.txt	26
Stuckenia	filiformis	rpl20-rps12.txt	21
Stuckenia	pectinata	18SrRNA.txt	4
Stuckenia	pectinata	28SrRNA.txt	4
Stuckenia	pectinata	5.8SrRNA.txt	4
Stuckenia	pectinata	ITS.txt	4
Stuckenia	pectinata	ITS1.txt	4
Stuckenia	pectinata	ITS2.txt	4
Stuckenia	pectinata	matK.txt	6
Stuckenia	pectinata	psbA-trnH.txt	5
Stuckenia	pectinata	rbcL.txt	28
Stuckenia	pectinata	rpl20-rps12.txt	28
Suaeda	acuminata	matK.txt	5
Suaeda	acuminata	rbcL.txt	6
Suaeda	altissima	rps16.txt	4
Suaeda	corniculata	rbcL.txt	4
Suaeda	prostrata	rbcL.txt	7
Suaeda	vera	rbcL.txt	4
Suaeda	vermiculata	rbcL.txt	4
Succisa	pratensis	rbcL.txt	5
Sulla	coronaria	matK.txt	5
Sulla	coronaria	psbA-trnH.txt	11
Symphytum	tuberosum	matK.txt	5
Symphytum	tuberosum	rbcL.txt	8
Syringa	vulgaris	Adh.txt	9
Syringa	vulgaris	matK.txt	5
Syringa	vulgaris	rbcL.txt	8
Takhtajaniantha	austriaca	matK.txt	5
Takhtajaniantha	austriaca	rbcL.txt	4
Takhtajaniantha	austriaca	rpl16.txt	7
Tamarix	africana	matK.txt	9
Tamarix	africana	ndhF.txt	6
Tamarix	africana	rbcL.txt	9
Tamarix	africana	rps16.txt	6
Tamarix	africana	trnS-trnG.txt	6
Tamarix	africana	ycf1.txt	8
Tamarix	boveana	matK.txt	7
Tamarix	boveana	ndhF.txt	4
Tamarix	boveana	rbcL.txt	6
Tamarix	boveana	rps16.txt	4
Tamarix	boveana	trnS-trnG.txt	4
Tamarix	boveana	ycf1.txt	6
Tamarix	canariensis	matK.txt	5
Tamarix	canariensis	ndhF.txt	4
Tamarix	canariensis	rbcL.txt	5
Tamarix	canariensis	rps16.txt	4
Tamarix	canariensis	trnS-trnG.txt	4
Tamarix	canariensis	ycf1.txt	5
Tamarix	dalmatica	matK.txt	5
Tamarix	dalmatica	rbcL.txt	4
Tamarix	dalmatica	ycf1.txt	4
Tamarix	gallica	matK.txt	8
Tamarix	gallica	rbcL.txt	8
Tamarix	gallica	ycf1.txt	6
Tamarix	hampeana	ndhF.txt	4
Tamarix	hampeana	rps16.txt	4
Tamarix	hampeana	trnS-trnG.txt	4
Tamarix	hohenackeri	rps16.txt	4
Tamarix	laxa	matK.txt	4
Tamarix	nilotica	matK.txt	8
Tamarix	nilotica	ndhF.txt	4
Tamarix	nilotica	rbcL.txt	8
Tamarix	nilotica	rps16.txt	4
Tamarix	nilotica	trnS-trnG.txt	4
Tamarix	nilotica	ycf1.txt	6
Tamarix	parviflora	matK.txt	4
Tamarix	ramosissima	matK.txt	4
Tamarix	ramosissima	psbA-trnH.txt	4
Tamarix	ramosissima	rbcL.txt	5
Tanacetum	balsamita	rbcL.txt	5
Tanacetum	bipinnatum	rbcL.txt	6
Tanacetum	parthenium	rbcL.txt	5
Tanacetum	vulgare	matK.txt	4
Tanacetum	vulgare	psbA-trnH.txt	5
Tanacetum	vulgare	rbcL.txt	15
Taraxacum	ceratophorum	matK.txt	14
Taraxacum	ceratophorum	rbcL.txt	13
Taxus	baccata	matK.txt	11
Taxus	baccata	psbA-trnH.txt	7
Taxus	baccata	rbcL.txt	14
Taxus	baccata	trnL-trnF.txt	28
Tephroseris	balbisiana	trnL-trnF.txt	13
Tephroseris	crispa	Adh.txt	4
Tephroseris	crispa	ndhF.txt	4
Tephroseris	crispa	trnL-trnF.txt	4
Tephroseris	helenitis	Adh.txt	5
Tephroseris	helenitis	ndhF.txt	5
Tephroseris	helenitis	trnL-trnF.txt	5
Tephroseris	integrifolia	Adh.txt	14
Tephroseris	integrifolia	ndhF.txt	18
Tephroseris	integrifolia	rbcL.txt	4
Tephroseris	integrifolia	trnL-trnF.txt	18
Tephroseris	papposa	ndhF.txt	4
Tephroseris	papposa	trnL-trnF.txt	4
Tetraena	alba	rbcL.txt	7
Tetraena	alba	trnL-trnF.txt	5
Teucrium	capitatum	trnL-trnF.txt	7
Teucrium	chamaedrys	matK.txt	4
Teucrium	chamaedrys	trnL-trnF.txt	4
Teucrium	flavum	trnL-trnF.txt	14
Teucrium	marum	trnL-trnF.txt	9
Teucrium	polium	trnL-trnF.txt	15
Teucrium	scordium	rbcL.txt	4
Teucrium	scorodonia	rbcL.txt	5
Teucrium	scorodonia	trnL-trnF.txt	4
Thalictrum	alpinum	matK.txt	7
Thalictrum	alpinum	rbcL.txt	11
Thalictrum	flavum	matK.txt	4
Thalictrum	flavum	rbcL.txt	5
Thalictrum	minus	matK.txt	7
Thalictrum	minus	rbcL.txt	9
Thermopsis	lanceolata	matK.txt	6
Thermopsis	lanceolata	rbcL.txt	5
Thinopyrum	elongatum	WGS.txt	7
Thinopyrum	intermedium	matK.txt	9
Thinopyrum	intermedium	rbcL.txt	12
Thinopyrum	intermedium	trnL-trnF.txt	4
Thinopyrum	junceiforme	trnL-trnF.txt	5
Thlaspi	arvense	WGS.txt	7
Thlaspi	arvense	matK.txt	18
Thlaspi	arvense	psbA-trnH.txt	6
Thlaspi	arvense	rbcL.txt	24
Thymbra	capitata	matK.txt	4
Thymbra	capitata	psbA-trnH.txt	5
Thymbra	capitata	rbcL.txt	4
Thymelaea	pubescens	5.8SrRNA.txt	4
Thymelaea	pubescens	ITS.txt	4
Thymelaea	pubescens	ITS1.txt	4
Thymelaea	pubescens	ITS2.txt	4
Thymus	longicaulis	matK.txt	5
Thymus	longicaulis	psbA-trnH.txt	5
Thymus	longicaulis	rbcL.txt	5
Thymus	oenipontanus	matK.txt	4
Thymus	oenipontanus	psbA-trnH.txt	4
Thymus	oenipontanus	rbcL.txt	4
Thymus	praecox	matK.txt	6
Thymus	praecox	rbcL.txt	12
Thymus	pulegioides	matK.txt	8
Thymus	pulegioides	psbA-trnH.txt	6
Thymus	pulegioides	rbcL.txt	13
Thymus	serpyllum	rbcL.txt	6
Thymus	serpyllum	trnL-trnF.txt	6
Thymus	striatus	matK.txt	8
Thymus	striatus	psbA-trnH.txt	8
Thymus	striatus	rbcL.txt	8
Thymus	vulgaris	matK.txt	8
Thymus	vulgaris	rbcL.txt	8
Tilia	cordata	matK.txt	11
Tilia	cordata	rbcL.txt	9
Tilia	platyphyllos	matK.txt	4
Tilia	platyphyllos	rbcL.txt	7
Tofieldia	calyculata	5.8SrRNA.txt	4
Tofieldia	calyculata	ITS.txt	4
Tofieldia	calyculata	ITS1.txt	4
Tofieldia	calyculata	ITS2.txt	4
Tofieldia	calyculata	matK.txt	6
Tofieldia	pusilla	matK.txt	17
Tofieldia	pusilla	petD.txt	33
Tofieldia	pusilla	psbA-trnH.txt	7
Tofieldia	pusilla	rbcL.txt	18
Tofieldia	pusilla	rps16.txt	10
Tofieldia	pusilla	trnL-trnF.txt	40
Tofieldia	pusilla	trnS-trnG.txt	36
Torilis	arvensis	matK.txt	7
Torilis	arvensis	rbcL.txt	11
Torilis	japonica	matK.txt	5
Torilis	japonica	rbcL.txt	8
Torilis	nodosa	matK.txt	5
Torilis	nodosa	rbcL.txt	4
Torminalis	glaberrima	rbcL.txt	7
Tragopogon	castellanus	rpl16.txt	59
Tragopogon	dubius	18SrRNA.txt	10
Tragopogon	dubius	26SrRNA.txt	4
Tragopogon	dubius	5.8SrRNA.txt	16
Tragopogon	dubius	ITS.txt	16
Tragopogon	dubius	ITS1.txt	12
Tragopogon	dubius	ITS2.txt	16
Tragopogon	dubius	LEAFY.txt	4
Tragopogon	dubius	matK.txt	8
Tragopogon	dubius	rbcL.txt	12
Tragopogon	dubius	rpl16.txt	10
Tragopogon	lainzii	18SrRNA.txt	10
Tragopogon	lainzii	5.8SrRNA.txt	10
Tragopogon	lainzii	ITS.txt	10
Tragopogon	lainzii	ITS1.txt	10
Tragopogon	lainzii	ITS2.txt	10
Tragopogon	lainzii	rpl16.txt	9
Tragopogon	lamottei	rpl16.txt	24
Tragopogon	mirabilis	trnL-trnF.txt	7
Tragopogon	porrifolius	18SrRNA.txt	5
Tragopogon	porrifolius	5.8SrRNA.txt	9
Tragopogon	porrifolius	Adh.txt	7
Tragopogon	porrifolius	ITS.txt	9
Tragopogon	porrifolius	ITS1.txt	6
Tragopogon	porrifolius	ITS2.txt	9
Tragopogon	porrifolius	matK.txt	4
Tragopogon	porrifolius	rbcL.txt	6
Tragopogon	porrifolius	rpl16.txt	4
Tragopogon	porrifolius	trnL-trnF.txt	11
Tragopogon	pratensis	5.8SrRNA.txt	4
Tragopogon	pratensis	Adh.txt	7
Tragopogon	pratensis	ITS.txt	5
Tragopogon	pratensis	ITS2.txt	5
Tragopogon	pratensis	matK.txt	10
Tragopogon	pratensis	rbcL.txt	17
Tragopogon	pratensis	trnL-trnF.txt	12
Tragus	racemosus	rps16.txt	5
Tragus	racemosus	trnK.txt	4
Traunsteinera	globosa	rbcL.txt	4
Tribulus	terrestris	matK.txt	15
Tribulus	terrestris	rbcL.txt	28
Trichophorum	cespitosum	matK.txt	15
Trichophorum	cespitosum	rbcL.txt	18
Trichophorum	cespitosum	rps16.txt	6
Trientalis	europaea	matK.txt	4
Trientalis	europaea	rbcL.txt	10
Trifolium	arvense	matK.txt	8
Trifolium	arvense	rbcL.txt	15
Trifolium	aureum	matK.txt	10
Trifolium	aureum	rbcL.txt	13
Trifolium	campestre	matK.txt	11
Trifolium	campestre	rbcL.txt	14
Trifolium	dubium	matK.txt	14
Trifolium	dubium	rbcL.txt	19
Trifolium	fragiferum	matK.txt	4
Trifolium	fragiferum	rbcL.txt	5
Trifolium	glomeratum	matK.txt	4
Trifolium	glomeratum	rbcL.txt	6
Trifolium	hybridum	matK.txt	12
Trifolium	hybridum	rbcL.txt	16
Trifolium	incarnatum	rbcL.txt	5
Trifolium	lupinaster	matK.txt	5
Trifolium	lupinaster	rbcL.txt	5
Trifolium	medium	rbcL.txt	6
Trifolium	occidentale	WGS.txt	8
Trifolium	ornithopodioides	matK.txt	4
Trifolium	ornithopodioides	rbcL.txt	4
Trifolium	pratense	18SrRNA.txt	5
Trifolium	pratense	Adh.txt	66
Trifolium	pratense	COI.txt	84
Trifolium	pratense	WGS.txt	56837
Trifolium	pratense	cob.txt	19
Trifolium	pratense	cox1.txt	10
Trifolium	pratense	matK.txt	26
Trifolium	pratense	psbA-trnH.txt	5
Trifolium	pratense	rbcL.txt	43
Trifolium	repens	WGS.txt	623
Trifolium	repens	matK.txt	29
Trifolium	repens	psbA-trnH.txt	6
Trifolium	repens	rbcL.txt	40
Trifolium	saxatile	matK.txt	4
Trifolium	saxatile	psbA-trnH.txt	5
Trifolium	saxatile	rbcL.txt	5
Trifolium	scabrum	rbcL.txt	4
Trifolium	squamosum	matK.txt	4
Trifolium	squamosum	rbcL.txt	4
Trifolium	striatum	matK.txt	5
Trifolium	striatum	rbcL.txt	5
Trifolium	subterraneum	rbcL.txt	5
Triglochin	maritima	matK.txt	8
Triglochin	maritima	psbA-trnH.txt	12
Triglochin	maritima	rbcL.txt	11
Trigonella	balansae	trnL-trnF.txt	5
Trigonotis	peduncularis	rbcL.txt	6
Triplachne	nitens	rps16.txt	4
Tripleurospermum	inodorum	rbcL.txt	6
Tripleurospermum	maritimum	matK.txt	12
Tripleurospermum	maritimum	rbcL.txt	17
Tripodion	tetraphyllum	ITS.txt	4
Trisetum	flavescens	matK.txt	7
Trisetum	flavescens	rbcL.txt	5
Triticum	monococcum	matK.txt	6
Trollius	europaeus	matK.txt	6
Trollius	europaeus	rbcL.txt	5
Tulipa	suaveolens	matK.txt	4
Turritis	glabra	matK.txt	8
Turritis	glabra	rbcL.txt	8
Tussilago	farfara	matK.txt	11
Tussilago	farfara	rbcL.txt	10
Typha	angustifolia	matK.txt	5
Typha	angustifolia	rbcL.txt	13
Typha	angustifolia	rps16.txt	10
Typha	domingensis	rbcL.txt	5
Typha	latifolia	WGS.txt	15
Typha	latifolia	matK.txt	13
Typha	latifolia	psbA-trnH.txt	4
Typha	latifolia	rbcL.txt	15
Typha	latifolia	rps16.txt	16
Typha	latifolia	trnL-trnF.txt	10
Typha	laxmannii	rps16.txt	4
Ulex	minor	rbcL.txt	4
Ulmus	glabra	rbcL.txt	10
Ulmus	minor	matK.txt	6
Ulmus	minor	psbA-trnH.txt	11
Ulmus	minor	rbcL.txt	9
Umbilicus	rupestris	matK.txt	7
Umbilicus	rupestris	rbcL.txt	6
Umbilicus	rupestris	trnL-trnF.txt	4
Urtica	dioica	matK.txt	12
Urtica	dioica	psbA-trnH.txt	22
Urtica	dioica	rbcL.txt	21
Urtica	dioica	trnL-trnF.txt	21
Urtica	dioica	trnS-trnG.txt	20
Urtica	membranacea	psbA-trnH.txt	4
Urtica	membranacea	trnL-trnF.txt	4
Urtica	membranacea	trnS-trnG.txt	4
Urtica	urens	matK.txt	10
Urtica	urens	rbcL.txt	21
Urtica	urens	trnL-trnF.txt	4
Utricularia	australis	matK.txt	8
Utricularia	australis	rbcL.txt	9
Utricularia	australis	rps16.txt	8
Utricularia	australis	trnL-trnF.txt	9
Utricularia	gibba	18SrRNA.txt	4
Utricularia	gibba	28SrRNA.txt	4
Utricularia	gibba	5.8SrRNA.txt	4
Utricularia	gibba	ITS.txt	4
Utricularia	gibba	ITS1.txt	4
Utricularia	gibba	ITS2.txt	4
Utricularia	gibba	WGS.txt	4
Utricularia	gibba	matK.txt	6
Utricularia	gibba	rbcL.txt	5
Utricularia	intermedia	rbcL.txt	7
Utricularia	intermedia	rps16.txt	13
Utricularia	intermedia	trnL-trnF.txt	8
Utricularia	neglecta	rps16.txt	6
Utricularia	stygia	rps16.txt	11
Utricularia	stygia	trnL-trnF.txt	11
Utricularia	tenuicaulis	rps16.txt	4
Utricularia	vulgaris	matK.txt	4
Utricularia	vulgaris	rbcL.txt	8
Utricularia	vulgaris	rps16.txt	12
Utricularia	vulgaris	trnL-trnF.txt	9
Vaccinium	microcarpum	matK.txt	5
Vaccinium	microcarpum	rbcL.txt	10
Vaccinium	myrtillus	WGS.txt	12
Vaccinium	myrtillus	matK.txt	6
Vaccinium	myrtillus	rbcL.txt	7
Vaccinium	myrtillus	trnL-trnF.txt	83
Vaccinium	myrtillus	trnS-trnG.txt	86
Vaccinium	oxycoccos	matK.txt	22
Vaccinium	oxycoccos	rbcL.txt	6
Vaccinium	uliginosum	5.8SrRNA.txt	44
Vaccinium	uliginosum	ITS.txt	44
Vaccinium	uliginosum	ITS1.txt	44
Vaccinium	uliginosum	ITS2.txt	44
Vaccinium	uliginosum	matK.txt	18
Vaccinium	uliginosum	rbcL.txt	27
Vaccinium	uliginosum	trnL-trnF.txt	185
Vaccinium	uliginosum	trnS-trnG.txt	291
Vaccinium	vitis-idaea	matK.txt	14
Vaccinium	vitis-idaea	rbcL.txt	17
Vaccinium	vitis-idaea	rpl14.txt	130
Vaccinium	vitis-idaea	trnL-trnF.txt	8
Vaccinium	vitis-idaea	trnS-trnG.txt	7
Vahlodea	atropurpurea	matK.txt	8
Vahlodea	atropurpurea	rbcL.txt	11
Valeriana	capitata	rbcL.txt	4
Valeriana	dioica	rbcL.txt	5
Valeriana	montana	trnL-trnF.txt	5
Valeriana	officinalis	matK.txt	9
Valeriana	officinalis	rbcL.txt	17
Valeriana	tripteris	trnL-trnF.txt	4
Verbascum	blattaria	rbcL.txt	6
Verbascum	nigrum	matK.txt	4
Verbascum	nigrum	rbcL.txt	6
Verbascum	thapsus	matK.txt	17
Verbascum	thapsus	rbcL.txt	21
Verbena	officinalis	matK.txt	7
Verbena	officinalis	rbcL.txt	7
Verbena	officinalis	ycf1.txt	12
Veronica		rps16.txt	8
Veronica		trnK.txt	8
Veronica	agrestis	rbcL.txt	7
Veronica	allionii	matK.txt	4
Veronica	allionii	psbA-trnH.txt	5
Veronica	allionii	rbcL.txt	5
Veronica	alpina	matK.txt	4
Veronica	alpina	rbcL.txt	7
Veronica	anagallis-aquatica	matK.txt	6
Veronica	anagallis-aquatica	rbcL.txt	12
Veronica	anagallis-aquatica	rps16.txt	16
Veronica	anagallis-aquatica	trnK.txt	16
Veronica	anagalloides	rps16.txt	15
Veronica	anagalloides	trnK.txt	15
Veronica	arvensis	matK.txt	8
